,ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
5726,003029.OF,安信新优选C,安信基金,宁波银行,混合型,20160728,,,20160721,,5.0061,0.6,0.1,,1.0,0.1,,沪深300指数收益率*50%+中债总指数(全价)收益率*50%,L,灵活配置型,契约型开放式,,20160829,20160829,O
5727,003028.OF,安信新优选A,安信基金,宁波银行,混合型,20160728,,,20160721,,0.0048,0.6,0.1,,1.0,0.1,,沪深300指数收益率*50%+中债总指数(全价)收益率*50%,L,灵活配置型,契约型开放式,,20160829,20160829,O
5743,001685.OF,汇添富沪港深新价值,汇添富基金,中国建设银行,股票型,20160727,,,20160715,,4.0805,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率折算)*20%+中债综合指数收益率*20%,L,股票型,契约型开放式,,20160801,20160801,O
5744,519134.OF,海富通富祥,海富通基金,中国工商银行,混合型,20160727,,,20160629,,5.5345,1.2,0.2,,1.0,0.001,,中证全债指数收益率*70%+沪深300指数收益率*30%,L,混合型,契约型开放式,,20160830,20160830,O
5745,519929.OF,长信电子信息行业量化,长信基金,交通银行,混合型,20160727,,,20160627,,8.92,1.5,0.25,,1.0,0.0001,,中证TMT产业主题指数收益率*60%+中证综合债指数收益率*40%,L,灵活配置型,契约型开放式,,20160812,20160812,O
5751,003015.OF,中金沪深300指数增强A,中金基金,中国工商银行,股票型,20160722,,,20160718,,0.1,0.5,0.15,,1.0,0.01,,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20160802,20160802,O
5752,003016.OF,中金中证500指数增强A,中金基金,中国工商银行,股票型,20160722,,,20160718,,0.1,0.5,0.15,,1.0,0.01,,中证500指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20160802,20160802,O
5754,002697.OF,中欧消费主题C,中欧基金,中国工商银行,股票型,20160722,,,20160627,,0.9073,1.5,0.25,,1.0,0.001,,中证内地消费主题指数收益率*85%+中证综合债券指数收益率*15%,L,股票型,契约型开放式,,20160808,20160808,O
5755,002621.OF,中欧消费主题A,中欧基金,中国工商银行,股票型,20160722,,,20160627,,5.5251,1.5,0.25,,1.0,0.001,,中证内地消费主题指数收益率*85%+中证综合债券指数收益率*15%,L,股票型,契约型开放式,,20160808,20160808,O
5759,002542.OF,长城久鼎,长城基金,中国银行,混合型,20160721,,,20160711,,38.768,1.5,0.25,,1.0,0.1,,沪深300指数收益率*55%+中债总财富指数收益率*45%,L,混合型,契约型开放式,,20160822,20160822,O
5766,164908.OF,交银中证环境治理,交银施罗德基金,中信银行,股票型,20160719,,,20160719,,1.3674,1.0,0.2,,1.0,,,中证环境治理指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160720,20160720,O
5770,002458.OF,国泰民利策略收益,国泰基金,中国建设银行,混合型,20160719,,,20160613,,30.7456,0.9,0.25,,1.0,0.01,,沪深300指数收益率50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20160824,20160824,O
5775,002690.OF,前海开源恒泽A,前海开源基金,中国建设银行,混合型,20160715,,,20160602,,4.8887,1.2,0.25,,1.0,0.1,,中证全债指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20160815,20160815,O
5776,002691.OF,前海开源恒泽C,前海开源基金,中国建设银行,混合型,20160715,,,20160602,,16.4777,1.2,0.25,,1.0,0.1,,中证全债指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20160815,20160815,O
5777,002777.OF,招商安荣C,招商基金,中国民生银行,混合型,20160715,,,20160711,,2.3962,1.5,0.25,,1.0,0.01,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20160815,20160815,O
5779,002776.OF,招商安荣A,招商基金,中国民生银行,混合型,20160715,,,20160711,,17.4343,1.5,0.25,,1.0,0.01,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20160815,20160815,O
5786,F161604.OF,融通深证100H,融通基金,中国工商银行,股票型,20160714,,,,,,1.0,0.2,,1.0,,,深证100指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,,,O
5787,001974.OF,景顺长城量化新动力,景顺长城基金,中国工商银行,股票型,20160713,,,20160523,,2.1932,1.5,0.25,,1.0,0.001,,MSCI中国A股国际指数收益率*95%+商业银行活期存款利率(税后)*5%,L,股票型,契约型开放式,,20160815,20160815,O
5790,002935.OF,泰康恒泰回报C,泰康资产,交通银行,混合型,20160713,,,20160704,,5.0001,0.6,0.1,,1.0,1000.0,,中债新综合财富(总值)指数收益率*75%+沪深300指数收益率*20%+金融机构人民币活期存款利率(税后)*5%,L,灵活配置型,契约型开放式,,20160928,20160928,O
5791,002934.OF,泰康恒泰回报A,泰康资产,交通银行,混合型,20160713,,,20160704,,0.0235,0.6,0.1,,1.0,0.1,,中债新综合财富(总值)指数收益率*75%+沪深300指数收益率*20%+金融机构人民币活期存款利率(税后)*5%,L,灵活配置型,契约型开放式,,20160928,20160928,O
5796,002668.OF,兴业聚丰,兴业基金,交通银行,混合型,20160713,,,20160503,,2.0179,0.6,0.1,,1.0,0.1,,中债综合全价指数收益率*80%+沪深300指数收益率*20%,L,灵活配置型,契约型开放式,,20160722,20160722,O
5799,002803.OF,东方红沪港深,东证资管,中国工商银行,混合型,20160711,,,20160518,,7.7137,1.5,0.25,,1.0,0.1,,沪深300指数*40%+恒生指数*40%+中国债券总指数收益率*20%,L,灵活配置型,契约型开放式,,20160928,20160928,O
5803,960032.OF,农银汇理行业成长H,农银汇理基金,交通银行,混合型,20160708,,,,,,1.5,0.25,,1.0,,,沪深300指数*75%+中证全债指数*25%,L,混合型,契约型开放式,,,,O
5804,960033.OF,农银汇理消费主题H,农银汇理基金,邮储银行,混合型,20160708,,,,,,1.5,0.25,,1.0,,,沪深300指数*75%+中证全债指数*25%,L,混合型,契约型开放式,,20180528,20180528,O
5805,002987.OF,广发沪深300ETF联接C,广发基金,中国工商银行,股票型,20160706,,,,,,0.5,0.1,,1.0,,,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160706,20160706,O
5806,002979.OF,广发中证全指金融地产ETF联接C,广发基金,中国银行,股票型,20160706,,,,,,0.5,0.1,,1.0,,,中证全指金融地产指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160706,20160706,O
5807,002982.OF,广发中证养老产业C,广发基金,中国银行,股票型,20160706,,,,,,0.5,0.1,,1.0,,,中证养老产业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160706,20160706,O
5808,002850.OF,南方甑智,南方基金,招商银行,混合型,20160706,,,20160613,,11.6461,1.5,0.25,,1.0,0.1,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20180706,20180706,O
5809,002978.OF,广发中证全指医药卫生ETF联接C,广发基金,中国银行,股票型,20160706,,,,,,0.5,0.1,,1.0,,,中证全指医药卫生指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160706,20160706,O
5810,002974.OF,广发中证全指信息技术ETF联接C,广发基金,中国银行,股票型,20160706,,,,,,0.5,0.1,,1.0,,,中证全指信息技术指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160706,20160706,O
5811,002984.OF,广发中证环保产业联接C,广发基金,中国银行,股票型,20160706,,,,,,0.5,0.1,,1.0,,,中证环保产业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160706,20160706,O
5812,002977.OF,广发中证全指可选消费ETF联接C,广发基金,中国银行,股票型,20160706,,,,,,0.5,0.1,,1.0,,,中证全指可选消费指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160706,20160706,O
5816,002732.OF,长盛沪港深优势精选,长盛基金,中国建设银行,混合型,20160705,,,20160509,,3.2253,1.5,0.25,,1.0,0.01,,中证综合债指数收益率*40%+沪深300指数收益率*30%+恒生综合指数收益率*30%,L,灵活配置型,契约型开放式,,20160808,20160808,O
5817,002768.OF,华安安进灵活配置,华安基金,招商银行,混合型,20160705,,,20160603,,18.3106,0.6,0.25,,1.0,0.0001,,沪深300指数收益率*60%+中国债券总指数收益率*40%,L,灵活配置型,契约型开放式,,20160930,20160930,O
5820,002443.OF,前海开源沪港深龙头精选,前海开源基金,中国工商银行,混合型,20160704,,,20160531,,2.0135,1.5,0.25,,1.0,0.1,,沪深300指数收益率*35%+恒生指数收益率*35%+中证全债指数收益率*30%,L,灵活配置型,契约型开放式,,20160808,20160808,O
5822,002849.OF,金信智能中国2025,金信基金,招商银行,混合型,20160701,,,20160531,,0.2031,1.5,0.25,,1.0,0.1,,中证800指数收益率*65%+中证综合债指数收益率*35%,L,灵活配置型,契约型开放式,,20160727,20160727,O
5823,002862.OF,金信量化精选,金信基金,招商银行,混合型,20160701,,,20160624,,0.1002,1.5,0.25,,1.0,0.1,,创业板指数收益率*35%+沪深300指数收益率*35%+中证综合债指数收益率*30%,L,灵活配置型,契约型开放式,,20160727,20160727,O
5825,002604.OF,华夏新起点A,华夏基金,中国农业银行,混合型,20160630,,,20160526,,7.4607,0.8,0.25,,1.0,0.1,,沪深300指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,,20160812,20160812,O
5826,002660.OF,兴业聚源,兴业基金,交通银行,混合型,20160630,,,20160419,,2.0475,0.6,0.1,,1.0,0.01,,中债综合全价指数收益率*80%+沪深300指数收益率*20%,L,灵活配置型,契约型开放式,,20160722,20160722,O
5829,002708.OF,大摩健康产业,摩根士丹利华鑫基金,中国农业银行,混合型,20160630,,,20160526,,7.5527,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中证综合债指数收益率*20%,L,混合型,契约型开放式,,20160801,20160801,O
5833,002790.OF,长盛同享C,长盛基金,中国银行,混合型,20160628,,,20160523,,,1.2,0.2,,1.0,500.0,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20160728,20160728,O
5835,002789.OF,长盛同享A,长盛基金,中国银行,混合型,20160628,,,20160523,,47.3448,1.2,0.2,,1.0,0.01,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20160728,20160728,O
5838,002923.OF,兴业聚惠C,兴业基金,中国民生银行,混合型,20160628,,,,,,0.6,0.1,,1.0,,,三年期银行定期存款利率(税后)+1%,L,灵活配置型,契约型开放式,,20160701,20160701,O
5839,002669.OF,华商万众创新,华商基金,中国建设银行,混合型,20160628,,,20160526,,3.3421,1.5,0.25,,1.0,0.0001,,中证800指数收益率*65%+上证国债指数收益率*35%,L,灵活配置型,契约型开放式,,20160728,20160728,O
5840,002622.OF,广发稳裕,广发基金,中国建设银行,混合型,20160627,,,20160530,,49.9461,0.6,0.1,,1.0,0.001,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20160727,20160727,O
5841,960003.OF,汇丰晋信动态策略H,汇丰晋信基金,交通银行,混合型,20160627,,,,,,1.5,0.25,,1.0,,,MSCI中国A股指数收益率*50%+中债新综合指数收益率(全价)*50%,L,灵活配置型,契约型开放式,,20160627,20160627,O
5842,002813.OF,博时颐泰A,博时基金,中国建设银行,混合型,20160624,,,20160613,,27.8613,1.0,0.2,,1.0,0.01,,中债综合财富(总值)指数*80%+沪深300指数收益率*15%+恒生综合指数收益率*5%,L,混合型,契约型开放式,,20160920,20160920,O
5844,002814.OF,博时颐泰C,博时基金,中国建设银行,混合型,20160624,,,20160613,,1.5191,1.0,0.2,,1.0,0.01,,中债综合财富(总值)指数*80%+沪深300指数收益率*15%+恒生综合指数收益率*5%,L,混合型,契约型开放式,,20160920,20160920,O
5845,002667.OF,前海开源沪港深创新C,前海开源基金,中国建设银行,混合型,20160624,,,20160519,,2.4578,1.5,0.25,,1.0,0.1,,沪深300指数收益率*55%+中证全债指数收益率*30%+恒生指数收益率*15%,L,灵活配置型,契约型开放式,,20160725,20160725,O
5848,002666.OF,前海开源沪港深创新A,前海开源基金,中国建设银行,混合型,20160624,,,20160519,,0.5936,1.5,0.25,,1.0,0.1,,沪深300指数收益率*55%+中证全债指数收益率*30%+恒生指数收益率*15%,L,灵活配置型,契约型开放式,,20160725,20160725,O
5849,519198.OF,万家颐和,万家基金,邮储银行,混合型,20160623,,,20160523,,8.7858,1.5,0.2,,1.0,0.001,,沪深300指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,,20160802,20160802,O
5854,002703.OF,长城久源,长城基金,平安银行,混合型,20160621,,,20160526,,20.6463,1.5,0.25,,1.0,0.1,,沪深300指数收益率*55%+中债总财富指数收益率*45%,L,灵活配置型,契约型开放式,,20160721,20160721,O
5855,002745.OF,北信瑞丰丰利,北信瑞丰基金,北京银行,混合型,20160621,,,20160525,,3.881,1.5,0.2,,1.0,0.1,,中债总财富指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20160707,20160707,O
5856,002502.OF,中银腾利A,中银基金,中信银行,混合型,20160621,,,20160531,,6.2044,0.6,0.1,,1.0,0.1,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,灵活配置型,契约型开放式,,20160622,20160622,O
5858,002503.OF,中银腾利C,中银基金,中信银行,混合型,20160621,,,20160531,,0.3617,0.6,0.1,,1.0,0.1,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,灵活配置型,契约型开放式,,20160622,20160622,O
5860,002657.OF,招商安裕A,招商基金,中国工商银行,混合型,20160620,,,20160530,,26.4076,0.6,0.15,,1.0,0.0001,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20160720,20160720,O
5861,002658.OF,招商安裕C,招商基金,中国工商银行,混合型,20160620,,,20160530,,3.466,0.6,0.15,,1.0,0.0001,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20160720,20160720,O
5875,002482.OF,宝盈互联网沪港深,宝盈基金,中国建设银行,混合型,20160616,,,20160512,,3.4548,1.5,0.25,,1.0,0.1,,中证800指数收益率*55%+中证综合债券指数收益率*35%+恒生综合指数收益率*10%,L,灵活配置型,契约型开放式,,20160712,20160712,O
5876,002692.OF,富国创新科技,富国基金,中国工商银行,混合型,20160616,,,20160519,,2.6782,1.5,0.25,,1.0,0.01,,中证TMT产业主题指数*60%+中证全债指数收益率*40%,L,混合型,契约型开放式,,20160624,20160624,O
5878,002639.OF,天弘价值精选,天弘基金,交通银行,混合型,20160616,,,20160530,,1.5816,0.6,0.15,,1.0,0.001,,中证800指数收益率*60%+中证综合债指数收益率*40%,L,灵活配置型,契约型开放式,,20160718,20160718,O
5879,002654.OF,上投摩根策略精选,上投摩根基金,中国银行,混合型,20160616,,,20160509,,3.1425,1.5,0.25,,1.0,0.1,,中证800指数收益率*60%+中债总指数收益率*40%,L,灵活配置型,契约型开放式,,20160718,20160718,O
5882,002903.OF,广发中证500ETF联接C,广发基金,中国工商银行,股票型,20160615,,,,,,0.5,0.1,,1.0,,,中证500指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160615,20160615,O
5885,F202003.OF,南方绩优成长H,南方基金,中国工商银行,混合型,20160614,,,,,,1.5,0.25,,1.0,,,沪深300指数*80%+上证国债指数*20%,L,混合型,契约型开放式,,,,O
5888,002465.OF,东兴众智优选,东兴证券,中国农业银行,混合型,20160613,,,20160510,,2.2266,0.6,0.15,,1.0,0.1,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,灵活配置型,契约型开放式,,20160711,20160711,O
5890,002598.OF,平安消费精选A,平安基金,中国建设银行,混合型,20160608,,,20160425,,1.3634,1.5,0.25,,1.0,0.01,,中证内地消费主题指数收益率*60%+中债综合指数收益率*25%+恒生指数收益率(经汇率估值调整)*15%,L,混合型,契约型开放式,,20160706,20160706,O
5891,002767.OF,泰康宏泰回报,泰康资产,招商银行,混合型,20160608,,,20160511,,6.0243,1.2,0.2,,1.0,0.1,,中债新综合财富(总值)指数收益率*80%+沪深300指数收益率*15%+金融机构人民币活期存款利率(税后)*5%,L,混合型,契约型开放式,,20160823,20160823,O
5892,002585.OF,建信兴利,建信基金,中信银行,混合型,20160608,,,20160510,,49.8607,1.5,0.25,,1.0,0.001,,沪深300指数收益率*65%+中债综合全价(总值)指数收益率*35%,L,灵活配置型,契约型开放式,,20160708,20160708,O
5893,001978.OF,泰信互联网+,泰信基金,中国银行,混合型,20160608,,,20160425,,3.6734,1.5,0.25,,1.0,0.1,,沪深300指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,,20160712,20160712,O
5894,002599.OF,平安消费精选C,平安基金,中国建设银行,混合型,20160608,,,20160425,,1.2111,1.5,0.25,,1.0,0.01,,中证内地消费主题指数收益率*60%+中债综合指数收益率*25%+恒生指数收益率(经汇率估值调整)*15%,L,混合型,契约型开放式,,20160706,20160706,O
5895,002810.OF,金信转型创新成长,金信基金,招商银行,混合型,20160608,,,20160520,,1.8009,1.5,0.25,,1.0,0.1,,中证800指数收益率*65%+中证综合债指数收益率*35%,L,灵活配置型,契约型开放式,,20160801,20160801,O
